Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mother_qualification,Father_qualification,Mother_occupation,Father_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,1,1,9500,1,1,153,1,38,19,9,5,138.5,1,0,0,1,0,1,20,0,0,8,8,7,15.79857143,0,0,8,8,7,15.79857143,0,10.8,1.4,1.74,Graduate
1,1,3,9500,1,1,119,1,19,37,9,9,119.4,1,0,0,1,0,0,20,0,0,7,7,7,13.77571429,0,0,8,8,8,15.6,0,12.4,0.5,1.79,Graduate
4,39,1,9500,1,1,140,1,38,37,7,7,101.5,1,0,0,1,0,0,24,0,0,8,11,7,12.16,0,0,8,11,7,12.16,0,10.8,1.4,1.74,Graduate
4,39,2,9556,1,1,133.1,1,38,37,7,7,101.5,1,0,0,1,0,0,24,0,0,7,0,0,0,0,0,7,0,0,0,0,10.8,1.4,1.74,Dropout
1,17,2,9773,1,1,130,1,2,1,2,7,126.2,1,0,0,1,0,0,20,0,0,6,6,6,14.33333333,0,0,6,6,6,15.5,0,12.4,0.5,1.79,Graduate
1,1,3,9070,1,1,128,1,19,19,3,3,129.8,1,0,0,1,0,0,20,0,0,6,6,6,11.83333333,0,0,6,6,3,13.33333333,0,9.4,-0.8,-3.12,Enrolled
1,1,1,9085,1,1,145,1,38,37,3,9,138.4,1,0,0,0,0,0,18,0,0,6,7,6,14.83333333,0,0,6,8,6,12.5,0,8.9,1.4,3.51,Enrolled
1,1,1,9500,1,1,146,1,1,37,9,9,129.3,0,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,Graduate
1,1,1,9085,1,1,119,1,2,1,4,3,113.1,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,Graduate
1,17,1,9853,1,1,160,1,1,38,4,10,144.3,1,0,0,1,0,0,18,0,0,6,10,4,13,0,0,6,9,5,13.66666667,0,9.4,-0.8,-3.12,Graduate
1,17,5,9500,1,1,144,1,19,1,5,3,141,1,0,0,1,0,1,19,0,0,8,8,7,12.48571429,0,0,8,8,7,12.48571429,0,12.7,3.7,-1.7,Graduate
1,7,1,9085,1,40,130,1,1,1,4,4,130,1,0,0,1,0,0,22,0,0,6,7,6,17,0,0,6,7,6,16.28571429,0,11.1,0.6,2.02,Graduate
1,17,3,9238,1,1,122,1,19,19,7,7,117.5,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.16666667,0,8.9,1.4,3.51,Graduate
1,1,3,9500,1,1,153,6,37,37,9,9,131.8,1,0,0,1,0,0,18,1,0,7,7,6,14.71666667,0,0,7,7,6,14.71666667,0,7.6,2.6,0.32,Graduate
1,1,1,9085,1,1,147,1,37,19,9,5,133.7,1,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,Enrolled
1,43,1,9500,1,1,121,1,38,19,5,5,115.4,1,0,0,1,0,1,24,0,0,8,8,7,11.97142857,0,0,8,8,7,11.97142857,0,12.7,3.7,-1.7,Enrolled
1,1,3,9085,1,1,134,1,38,19,9,5,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12,0,0,5,7,4,13.5,0,7.6,2.6,0.32,Enrolled
1,1,1,8014,0,1,133,1,38,38,5,2,135.5,0,0,0,1,0,0,34,0,0,6,7,6,12.33333333,0,0,6,6,6,11.66666667,0,10.8,1.4,1.74,Graduate
1,17,5,9085,1,1,118,1,38,38,9,9,112.4,1,0,0,1,0,0,19,0,0,12,22,6,15.30769231,0,0,10,13,6,13.875,0,15.5,2.8,-4.06,Graduate
1,1,1,9500,1,1,137,1,37,37,7,9,130.8,1,0,0,1,0,1,18,0,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,Graduate
1,1,5,9500,1,1,143,1,37,37,9,5,131.6,1,0,0,1,0,1,19,0,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,15.5,2.8,-4.06,Graduate
1,39,1,9500,1,1,123,1,19,1,1,1,140.8,0,0,0,1,0,0,25,0,0,8,8,7,12.08428571,0,0,8,8,7,12.08428571,0,10.8,1.4,1.74,Graduate
1,44,1,9085,1,39,140,1,3,38,2,9,140,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,Enrolled
1,1,1,9254,1,1,118,1,37,37,7,7,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,Enrolled
1,1,1,9238,1,1,142,1,34,38,4,7,127.3,0,0,0,1,0,1,18,0,0,6,12,4,11,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,Graduate
1,1,1,8014,0,1,115,1,38,38,9,7,115,1,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11,0,9.4,-0.8,-3.12,Graduate
5,43,1,9500,1,1,131,1,1,38,5,5,118.8,0,0,0,1,0,1,18,0,0,8,8,7,11.85714286,0,0,8,8,7,11.85714286,0,12.7,3.7,-1.7,Graduate
2,39,1,9254,1,1,130,1,37,37,9,9,125,0,0,0,1,0,0,41,0,0,6,8,6,12.28571429,0,0,6,10,5,13,0,8.9,1.4,3.51,Graduate
1,17,2,9853,1,1,133.1,1,37,37,5,0,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,11,4,13.5,0,7.6,2.6,0.32,Dropout
1,17,1,9238,1,1,134,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,Graduate
4,7,1,9238,1,40,130,1,34,34,99,99,130,0,0,1,1,0,0,41,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
1,7,1,9070,1,3,133.1,1,3,5,2,2,120,1,0,0,1,0,0,32,0,0,3,3,2,16,0,0,3,3,1,16,0,7.6,2.6,0.32,Dropout
1,43,1,8014,0,12,114,1,34,34,0,99,110,0,0,0,1,0,0,29,0,0,6,10,6,11.66666667,0,0,6,7,6,11,0,7.6,2.6,0.32,Graduate
1,39,1,9556,1,1,130,1,19,38,9,8,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,Enrolled
1,43,1,9556,1,1,128,1,38,38,7,8,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.74444444,1,0,8,10,8,11.8375,0,12.7,3.7,-1.7,Enrolled
1,1,1,9238,1,1,133.1,1,19,1,1,3,101,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
2,39,1,9500,1,19,133.1,1,37,38,9,10,120.9,1,0,0,1,0,0,39,0,0,7,12,4,12,0,0,7,13,4,12.5625,0,11.1,0.6,2.02,Dropout
4,39,1,9085,1,1,140,1,37,37,9,9,154.6,0,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10,0,8.9,1.4,3.51,Enrolled
1,1,1,9147,1,1,117,1,37,37,9,9,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10,0,0,5,10,2,11,0,7.6,2.6,0.32,Enrolled
1,43,3,9500,1,1,139,1,38,37,9,8,146.5,0,0,0,1,0,0,21,0,11,14,26,12,13.4173913,1,11,14,26,12,13.4173913,1,7.6,2.6,0.32,Graduate
1,1,1,9773,1,1,159,1,34,26,0,6,160.1,1,0,0,1,0,0,18,0,0,6,6,6,15.16666667,0,0,6,7,6,14.85714286,0,7.6,2.6,0.32,Graduate
1,39,1,9003,1,1,140,1,37,37,5,5,150,0,0,1,1,0,0,34,0,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,Graduate
1,1,3,9085,1,1,140,1,10,19,90,90,135.8,1,0,0,1,0,0,18,0,0,5,6,5,13.33333333,0,0,5,7,4,14.8,0,7.6,2.6,0.32,Graduate
1,1,1,171,1,1,135,1,19,4,9,2,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,Enrolled
1,1,1,9853,1,1,121,1,37,19,6,7,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.66666667,0,0,6,11,3,10.66666667,0,9.4,-0.8,-3.12,Dropout
1,1,5,9085,1,1,124,1,3,19,2,3,113.9,1,0,0,1,0,0,19,0,0,6,12,5,15,0,0,6,9,6,13.42857143,0,16.2,0.3,-0.92,Graduate
1,1,3,9500,1,1,131,1,37,37,9,9,118,1,0,0,1,0,1,18,0,0,8,8,7,13.24285714,0,0,8,8,7,13.24285714,0,12.7,3.7,-1.7,Enrolled
1,1,5,9130,1,1,160,1,3,1,2,9,150.2,1,0,0,1,0,0,19,0,0,5,13,1,13,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,Dropout
1,1,2,9500,1,1,120,1,3,37,4,7,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,Graduate
1,1,1,9670,1,1,140,1,19,19,5,9,131.3,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.66666667,0,10.8,1.4,1.74,Graduate
1,44,1,9991,0,39,120,1,37,37,7,7,120,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.33333333,0,9.4,-0.8,-3.12,Graduate
1,17,2,9254,1,1,118,22,19,37,9,9,110.3,1,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,Enrolled
4,43,1,9853,1,1,133.1,100,19,22,90,90,100,0,0,0,1,0,0,33,1,0,6,6,6,12.16666667,0,0,6,9,3,11,0,7.6,2.6,0.32,Dropout
1,17,2,9238,1,1,111,1,19,38,9,9,110.7,1,0,0,1,0,0,19,0,0,6,9,6,12.16666667,0,0,6,9,6,11,0,8.9,1.4,3.51,Graduate
1,43,3,171,1,1,140,1,37,38,7,7,143.4,1,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,6,9500,1,1,125,1,19,19,9,9,115.9,0,0,0,1,0,0,18,0,0,7,7,7,13.55714286,0,0,8,9,8,13.2,0,12.4,0.5,1.79,Graduate
1,18,1,9991,0,1,133.1,1,38,38,5,5,145,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,Enrolled
1,17,2,9070,1,1,136,1,19,38,4,7,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.33333333,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate
1,1,2,9773,1,1,115,1,34,38,0,5,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,Graduate
1,1,1,9773,1,1,116,1,37,37,0,5,114.3,1,0,0,1,0,0,20,0,0,4,8,0,0,0,0,4,8,0,0,0,7.6,2.6,0.32,Dropout
1,18,5,9853,1,1,110,1,19,37,7,7,110,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.33333333,0,10.8,1.4,1.74,Enrolled
1,1,1,9238,1,1,135,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0,0,0,6,9,4,11,0,7.6,2.6,0.32,Enrolled
1,43,2,9147,1,1,131,1,19,37,5,9,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14,0,0,5,10,1,14,0,7.6,2.6,0.32,Enrolled
1,1,2,9500,1,1,124,1,37,37,7,7,116.5,1,0,0,1,0,1,20,0,0,7,9,7,14.09333333,0,0,8,8,8,15,0,11.1,0.6,2.02,Graduate
1,1,1,9238,1,1,163,1,37,37,5,6,155,0,0,0,1,0,1,21,0,0,6,6,6,13.33333333,0,0,6,8,6,13.16666667,0,9.4,-0.8,-3.12,Graduate
1,43,1,9500,1,1,137,1,38,19,9,5,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.07142857,0,0,8,12,7,12.07142857,0,12.7,3.7,-1.7,Graduate
1,1,3,9254,1,1,128,1,19,1,7,9,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.66666667,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate
1,39,1,9085,1,1,133.1,1,37,37,9,9,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.125,0,0,6,16,5,12,0,12.4,0.5,1.79,Enrolled
1,1,2,9500,1,1,133.1,1,19,38,7,9,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,15.5,2.8,-4.06,Graduate
1,17,4,9500,1,1,148,1,3,19,4,7,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,15.5,2.8,-4.06,Graduate
1,17,1,9853,1,1,127,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.66666667,0,10.8,1.4,1.74,Enrolled
1,43,1,9853,1,1,110,1,37,37,9,9,107.7,0,0,1,0,0,0,28,0,0,6,0,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,Dropout
1,39,1,9556,1,1,133.1,1,44,40,2,2,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,Dropout
1,1,1,9085,1,1,145,1,38,38,9,10,139.8,1,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14,0,12.7,3.7,-1.7,Graduate
1,1,1,9238,1,1,136,1,38,38,0,7,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11,0,0,6,13,5,11.4,0,7.6,2.6,0.32,Graduate
1,1,1,9991,0,1,131,1,19,37,9,9,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0,0,0,5,10,0,0,3,7.6,2.6,0.32,Enrolled
1,17,2,9085,1,1,138,1,37,37,9,7,123.3,1,0,0,1,0,0,19,0,0,5,15,3,14,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,Enrolled
2,39,1,8014,0,1,150,1,37,38,3,7,134.5,0,0,0,1,0,0,28,0,0,6,8,5,11.83333333,0,0,6,6,6,13,0,16.2,0.3,-0.92,Graduate
1,1,1,9670,1,1,112,1,37,1,7,0,110.6,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,Graduate
1,42,1,9254,1,1,154,1,38,37,1,1,154,1,0,0,1,0,0,28,0,8,14,22,12,12.33333333,0,3,12,20,8,12,0,9.4,-0.8,-3.12,Graduate
1,43,1,9991,0,39,160,1,37,37,9,9,160,0,0,0,1,0,0,24,0,3,10,16,3,11.66666667,0,3,10,24,6,11.83333333,0,9.4,-0.8,-3.12,Dropout
1,44,1,9085,1,39,140,1,1,39,3,9,140,1,0,0,1,0,0,20,0,1,6,9,6,12.66666667,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,Enrolled
1,17,2,9853,1,1,150,1,37,37,5,6,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,Enrolled
1,17,2,9254,1,1,141,1,1,4,4,4,127.7,0,0,0,1,0,1,18,0,0,6,7,6,11.28571429,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,Graduate
1,1,5,9147,1,1,122,1,38,38,9,9,117.5,1,0,1,0,0,0,22,0,0,5,12,2,11.5,0,0,5,12,0,0,0,12.7,3.7,-1.7,Dropout
1,1,5,9254,1,1,120,1,37,37,9,7,127,1,0,0,1,0,1,18,0,0,6,10,6,11.66666667,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,1,139,1,19,37,5,5,125.5,0,0,0,1,0,1,21,0,0,8,8,7,13.51428571,0,0,8,8,7,13.51428571,0,12.7,3.7,-1.7,Graduate
1,17,6,9773,1,1,138,1,1,1,4,2,140.5,1,0,0,1,0,0,19,0,0,6,7,6,13,0,0,6,9,6,13.71428571,0,7.6,2.6,0.32,Graduate
1,5,1,9853,1,1,119,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,Enrolled
1,1,1,9500,1,1,129,1,38,38,5,5,120.8,1,0,0,1,0,1,20,0,0,8,8,7,12.74428571,0,0,8,8,7,12.74428571,0,10.8,1.4,1.74,Graduate
1,1,1,9147,1,1,133.1,1,37,37,191,154,95,0,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,Graduate
1,17,1,8014,0,1,125,1,37,37,5,6,122.2,1,0,1,1,0,0,19,0,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,10.8,1.4,1.74,Graduate
1,17,1,171,1,1,125,1,1,1,7,3,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,Enrolled
1,1,2,9070,1,1,137,1,19,38,9,9,127.2,1,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,13.9,-0.3,0.79,Graduate
1,1,1,9238,1,1,123,1,34,38,0,7,120.2,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
1,1,3,9500,1,1,154,1,1,37,4,9,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.53333333,0,0,7,7,6,13.53333333,0,7.6,2.6,0.32,Graduate
1,1,1,9254,1,1,144,1,19,19,9,9,142.6,1,0,0,1,0,1,18,0,0,6,7,6,14.16666667,0,0,6,10,4,14,0,15.5,2.8,-4.06,Graduate
1,1,1,9500,1,1,153,1,38,37,7,8,147.9,0,0,0,1,0,1,18,0,0,7,7,7,14.65285714,0,0,8,9,8,14.75555556,0,12.4,0.5,1.79,Graduate
1,1,1,171,1,1,152,1,1,38,4,9,160.4,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
1,1,1,9147,1,1,150,103,37,37,9,9,134.6,0,0,0,1,1,0,20,1,0,5,5,5,13.6,0,0,5,7,5,13,0,9.4,-0.8,-3.12,Graduate
1,1,1,9254,1,1,129,1,19,1,3,7,121,0,0,0,1,0,1,22,0,0,6,9,6,12.83333333,0,0,6,6,4,13.25,0,16.2,0.3,-0.92,Graduate
1,1,1,9238,1,1,150,1,19,37,5,4,142.7,1,0,0,1,0,1,18,0,0,6,6,6,14.66666667,0,0,6,6,6,15.16666667,0,9.4,-0.8,-3.12,Graduate
1,17,2,9773,1,1,125,1,1,1,4,8,115.6,1,0,0,1,0,0,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.66666667,0,12.4,0.5,1.79,Graduate
1,1,1,9238,1,1,133.1,1,19,37,9,9,130,0,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,Graduate
1,1,2,9500,1,1,140,1,38,37,5,6,124.3,1,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,Graduate
1,1,1,171,1,1,140,1,19,37,5,6,137.9,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,1.4,3.51,Dropout
1,1,6,9773,1,1,133.1,1,1,37,3,3,100,1,0,1,0,0,0,20,0,0,4,4,0,0,0,0,5,5,0,0,0,12.4,0.5,1.79,Dropout
1,1,2,9773,1,1,132,1,1,2,9,3,128.2,1,0,0,1,0,1,19,0,0,6,7,6,12.33333333,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,Graduate
1,17,3,9773,1,1,135,1,1,19,5,7,135,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,12.4,0.5,1.79,Enrolled
1,16,4,9238,1,1,135,1,37,37,9,9,121,1,0,0,1,0,0,18,0,0,6,8,5,13,0,0,6,7,6,11.83333333,0,10.8,1.4,1.74,Graduate
1,1,1,9670,1,1,133.1,1,34,38,0,4,147,0,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,1,9238,1,1,168,1,37,37,9,9,149.5,0,0,0,1,0,0,18,0,0,6,10,6,17,0,0,6,11,6,16,0,12.4,0.5,1.79,Graduate
1,1,1,9238,1,1,143,1,19,1,9,9,144.4,1,0,0,1,0,0,20,0,0,6,7,6,13.5,0,0,6,6,6,13,0,10.8,1.4,1.74,Graduate
1,17,2,9254,1,1,116,1,19,38,5,5,116,1,0,0,1,0,0,19,0,0,6,7,6,12.71428571,0,0,6,6,6,11.83333333,0,8.9,1.4,3.51,Graduate
1,43,1,9500,1,1,134,1,38,19,5,8,120.7,0,0,0,1,0,1,19,0,0,7,9,6,13,0,0,8,11,8,13.92727273,0,16.2,0.3,-0.92,Graduate
1,44,1,9238,1,39,140,1,38,19,5,0,141.8,0,0,0,1,0,0,21,0,3,6,7,6,12.57142857,0,2,6,6,6,13.5,0,12.4,0.5,1.79,Graduate
1,17,2,8014,0,1,133,1,19,1,5,5,119.7,1,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,Dropout
1,1,6,9238,1,1,125,1,38,1,7,4,118.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.28571429,0,11.1,0.6,2.02,Graduate
2,39,1,8014,0,1,133.1,1,37,37,5,4,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13,0,15.5,2.8,-4.06,Enrolled
2,39,1,9085,1,1,133.1,1,36,36,99,5,128.2,0,0,0,0,0,1,28,0,0,5,14,1,12,3,0,5,5,0,0,5,9.4,-0.8,-3.12,Dropout
2,43,1,9500,1,1,137,1,3,3,2,2,115,0,0,0,1,0,0,28,0,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,13.9,-0.3,0.79,Graduate
1,39,1,9991,0,1,140,1,38,19,9,5,130,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12,0,12.7,3.7,-1.7,Enrolled
1,43,1,9670,1,1,134,1,1,38,4,4,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.66666667,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,Dropout
1,1,5,9500,1,1,139,1,38,38,9,5,130.5,1,0,0,1,0,0,19,0,0,8,8,7,14.99285714,0,0,8,8,7,14.99285714,0,10.8,1.4,1.74,Graduate
1,1,2,9147,1,1,113,1,38,38,9,5,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,Enrolled
1,1,3,9238,1,1,133.1,1,1,1,9,9,100,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11,0,8.9,1.4,3.51,Enrolled
1,43,1,9773,1,1,132,1,38,19,9,9,125,1,0,0,1,1,1,20,0,0,6,6,6,12.33333333,0,0,6,7,6,14,0,12.4,0.5,1.79,Graduate
1,1,4,9500,1,1,127,1,19,37,7,7,121.5,1,0,0,1,1,0,20,0,0,7,7,6,13.01666667,0,0,7,7,6,13.01666667,0,7.6,2.6,0.32,Enrolled
1,1,1,9085,1,1,123,1,38,19,4,90,127.2,0,0,1,0,1,0,20,0,0,5,7,3,11.33333333,0,0,5,8,2,11.5,0,7.6,2.6,0.32,Dropout
1,39,1,9085,1,40,130,1,3,2,3,2,160,1,0,0,1,0,0,27,0,0,6,7,6,16.14285714,0,0,6,7,6,14.66666667,0,13.9,-0.3,0.79,Graduate
1,51,1,9085,1,1,125,1,1,1,9,4,120,0,0,0,1,0,0,22,0,0,6,8,6,14.83333333,0,0,6,10,5,13.83333333,0,11.1,0.6,2.02,Graduate
1,1,3,9500,1,1,140,1,37,37,9,9,141.5,1,0,1,0,0,0,19,0,0,8,8,7,13.32714286,0,0,8,8,7,13.32714286,0,10.8,1.4,1.74,Dropout
1,17,1,9238,1,1,111,1,19,38,3,3,111.4,1,0,0,0,0,0,19,0,0,6,13,4,11,0,0,6,13,2,11.5,0,12.7,3.7,-1.7,Dropout
1,1,1,9070,1,1,132,1,4,39,2,2,136.6,1,0,0,1,0,0,18,0,1,6,10,6,11.71428571,1,0,6,15,6,10.375,0,13.9,-0.3,0.79,Enrolled
1,1,1,171,1,1,150,1,3,3,2,5,154.6,1,0,0,1,0,0,19,0,6,12,13,12,12.33333333,0,4,11,12,10,12.72727273,0,8.9,1.4,3.51,Dropout
1,18,4,9853,1,1,118,1,19,37,9,6,111.4,1,0,1,0,0,0,20,0,0,7,9,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
2,43,1,9991,0,1,150,1,38,19,3,3,120.1,0,0,0,0,0,0,39,0,11,15,15,12,11.91666667,0,8,13,14,8,11.25,0,10.8,1.4,1.74,Dropout
2,39,2,8014,0,19,100,1,37,37,4,7,100,0,0,1,1,0,0,37,0,0,6,9,6,11.83333333,0,0,6,7,6,11,0,7.6,2.6,0.32,Graduate
2,39,1,9500,1,3,130,1,1,1,4,6,140,0,0,1,0,0,0,30,0,3,7,11,3,12.33333333,0,3,7,9,3,11.66666667,0,13.9,-0.3,0.79,Dropout
2,43,1,9991,0,3,130,1,37,37,9,9,130,0,0,0,1,0,0,41,0,5,10,11,10,14.3,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,Graduate
4,39,1,9500,1,19,133.1,1,37,37,5,7,100,0,0,0,0,0,0,40,0,0,8,11,5,11.832,4,0,8,11,5,11.832,4,9.4,-0.8,-3.12,Dropout
1,1,1,9147,1,1,112,1,9,22,4,3,106.1,0,0,0,1,0,0,20,0,0,5,13,2,10,1,0,5,10,0,0,0,9.4,-0.8,-3.12,Dropout
2,1,1,9991,0,1,144,1,19,19,9,9,151.4,0,0,0,1,0,0,28,0,0,5,5,5,12,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate
1,18,2,9853,1,1,120,1,19,37,9,4,113.7,1,0,1,0,0,0,19,0,0,7,11,5,12.2,0,0,7,13,0,0,0,12.4,0.5,1.79,Dropout
1,1,1,9670,1,1,121,1,37,37,5,9,116.5,1,0,0,1,0,0,23,0,0,5,7,3,11.33333333,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout
1,7,1,8014,0,4,120,1,2,3,2,2,120,0,0,0,1,0,0,18,0,10,16,24,13,13.84615385,0,7,11,15,9,12.55555556,0,15.5,2.8,-4.06,Dropout
1,39,1,9500,1,1,100,1,1,19,4,8,122,0,0,0,1,0,0,24,0,0,8,8,7,12.41285714,0,0,8,8,7,12.41285714,0,10.8,1.4,1.74,Graduate
1,17,5,9670,1,1,115,1,1,19,5,5,117.1,0,0,0,1,0,0,21,0,0,5,7,3,12.66666667,0,0,5,6,4,12.75,1,7.6,2.6,0.32,Enrolled
1,1,2,9500,1,1,123,1,19,19,7,7,120.8,1,0,0,1,0,0,19,0,0,8,11,7,12.54571429,0,0,8,11,7,12.54571429,0,10.8,1.4,1.74,Graduate
