Data,X1,X2,X3,X4,X5,X6,X7,X8,Outcome
Synthesize.io,-0.990000069,-0.110768005,-0.990000069,-0.112693399,0.124044709,-0.9599998,0.127418384,-0.956718922,0
Synthesize.io,-0.792334437,-0.609999955,-0.792811275,-0.609999955,-0.984589815,-0.179272339,-0.989999831,-0.199042425,0
Synthesize.io,-1.511423349,-0.956249952,-1.51317966,-0.934627175,-0.027750557,-1.999999762,-0.02,-1.999999881,1
Synthesize.io,0.564863563,0.708891392,0.552196801,0.70791471,0.886177897,0.009818207,0.889389277,-0.02097762,0
Synthesize.io,0.910000145,-0.189053118,0.910000086,-0.215764508,-0.422475308,0.890000045,-0.422599196,0.889999926,0
Synthesize.io,0.097370043,0.620000124,0.031737328,0.619999945,-0.990000248,0.074816264,-0.990000069,0.056764778,0
Synthesize.io,0.091485783,-0.958458722,0.09251231,-0.933754981,-0.720000029,-0.569215357,-0.730000019,-0.575669527,0
Synthesize.io,-0.029465338,-1.820000052,-0.013384562,-1.820000052,-0.930000067,1.345003605,-0.930000067,1.330000043,1
Synthesize.io,-0.99000001,-0.090000026,-0.99000001,-0.104541011,-0.929999948,-0.330000043,-0.930000067,-0.330000132,0
Synthesize.io,-1.000000119,-0.118186541,-1.000000119,-0.1300001,-0.513028443,0.430000097,-0.500000179,0.430000097,0
Synthesize.io,0.73286438,0.790000081,0.724417865,0.7900002,-0.094682023,0.520400524,-0.063649975,0.519999981,0
Synthesize.io,1.562056899,1.159999967,1.55415535,1.158337474,1.499373674,1.160144806,1.489949942,1.130099297,1
Synthesize.io,-1.371598005,-1.639999866,-1.362509012,-1.637780428,1.562585831,1.387726784,1.525316119,1.369999886,1
Synthesize.io,0.860000074,0.460000128,0.850888014,0.459999979,-0.900169849,0.514091849,-0.903477967,0.508474469,0
Synthesize.io,-0.489223868,0.840000033,-0.501639009,0.839999974,0.134418234,-0.9799999,0.15000011,-0.979999959,0
Synthesize.io,-0.918169677,-0.102241419,-0.919999957,-0.113204919,-0.930000126,0.148750916,-0.930000126,0.139581546,0
Synthesize.io,-0.980000079,-0.99000001,-0.98999989,-0.98999995,0.939999819,-0.959999919,0.939999938,-0.959999919,1
Synthesize.io,1.56340313,1.156123042,1.538322687,1.300000072,-1.353413939,-1.581110239,-1.265825391,-1.694482565,1
Synthesize.io,1.747427464,-0.644130051,1.683583856,-0.609999955,0.920000076,-1.449999928,0.899999976,-1.441165209,0
Synthesize.io,-1.645403624,0.969999909,-1.652271271,0.969999969,0.985191524,-1.600000024,0.98999989,-1.661145806,1
Synthesize.io,0.960736573,0.233911902,0.962296247,0.201504797,0.930000007,0.468428165,0.929999948,0.451646715,0
Synthesize.io,0.700000048,0.720000029,0.699999869,0.720505476,0.63656652,0.802052379,0.640418947,0.800081134,0
Synthesize.io,-0.28000012,-0.98999989,-0.280000001,-0.99000001,0.157454386,0.749736726,0.160000026,0.73999995,0
Synthesize.io,-0.979342639,-0.27014789,-0.9799999,-0.287321895,-0.670000076,-0.769999862,-0.679999888,-0.769999921,0
Synthesize.io,0.914391994,-0.275221586,0.918414712,-0.310586452,0.98999995,-0.040000096,0.99000001,-0.044065211,0
Synthesize.io,0.386073142,-1.724822879,0.488017529,-1.735030413,-0.039248455,2,0.07959348,2,1
Synthesize.io,0.894123614,-0.217542514,0.898070753,-0.238535866,0.379999876,0.981538892,0.379999965,0.972905159,0
Synthesize.io,-0.980000019,-0.443565488,-0.985617816,-0.419754177,-0.874650717,-0.751796961,-0.889999926,-0.769999981,0
Synthesize.io,-0.029999953,-1.237197399,-0.030000061,-1.126344442,-1.024827719,-0.106244892,-1.035587549,-0.144289389,0
Synthesize.io,1.203522086,-1.3038975,1.370000005,-1.152490139,-0.429999799,1.99000001,-0.379999995,1.98999989,1
Synthesize.io,0.9799999,-0.212575644,0.980000019,-0.230000108,0.938378692,-0.400000125,0.933947623,-0.403578609,0
Synthesize.io,-1.97163868,-0.444795549,-1.970287204,-0.450000048,0.068810567,-1.98999989,0.080000073,-1.99000001,1
Synthesize.io,0.970000029,-0.965460122,0.963629007,-0.970000088,-0.99000001,-0.919999957,-0.99000001,-0.910165548,0
Synthesize.io,0.449999988,-0.948257506,0.449999899,-0.945186615,-0.171403393,-0.980000079,-0.17573747,-0.980000079,0
Synthesize.io,-0.970000029,-0.420000017,-0.979683995,-0.402006298,-0.780255437,-0.738225996,-0.816470385,-0.743507206,0
Synthesize.io,-1.9799999,-0.164594203,-1.9799999,-0.17268765,-1.296103358,-1.487275124,-1.264448524,-1.549999833,1
Synthesize.io,0.220000058,-1,0.220000014,-0.999999881,-0.889999866,-0.437434584,-0.890000105,-0.439999998,0
Synthesize.io,-1.190000057,1.378629208,-1.190000176,1.32539463,1.457743406,-0.979999959,1.512857318,-0.980000138,1
Synthesize.io,-1.738922596,0.892988265,-1.752781391,0.89397043,1.646824121,0.99000001,1.669632554,0.972888768,1
Synthesize.io,-0.920000076,-0.340024859,-0.93735224,-0.387803763,0.616357565,0.729392171,0.645917296,0.730000019,0
Synthesize.io,0.390000105,-0.959999979,0.396276414,-0.959999979,0.538745821,-0.900559247,0.541938782,-0.901124775,0
Synthesize.io,-0.28000012,-1.056382895,-0.279999971,-1.055100322,-0.920000017,0.449999988,-0.920000076,0.435339123,0
Synthesize.io,-0.98999989,-0.869999826,-0.988400996,-0.869999945,-0.670000076,0.923803806,-0.672429502,0.919703484,0
Synthesize.io,-0.170000136,-0.990000129,-0.169999972,-0.993728638,-0.158093482,0.879999995,-0.149626657,0.875487685,0
Synthesize.io,0.623623788,-0.869999886,0.553480029,-0.845559001,-0.99000001,-0.39893195,-0.99000001,-0.404286623,0
Synthesize.io,-0.700000048,0.729977727,-0.709999859,0.720000029,-0.093570322,0.984107733,-0.060466927,0.96901989,0
Synthesize.io,-1.630000114,-0.959999859,-1.629999995,-0.902158201,-1.550240517,-1.450000167,-1.514983892,-1.459999919,1
Synthesize.io,-0.280000091,-1.986298323,-0.280000061,-1.978877902,-1.902770877,0.855037868,-1.890555143,0.854167819,1
Synthesize.io,0.266856432,2,0.289999962,2,-0.447145104,-2,-0.257028669,-2.000000238,1
Synthesize.io,0.197605014,-0.980000138,0.210000008,-0.980000198,0.7833336,0.654079199,0.797515333,0.648004472,0
Synthesize.io,1.000000119,1.546415806,0.990000129,1.535322785,1.899999857,-0.439999938,1.901485205,-0.453472823,1
Synthesize.io,0.220000044,-0.240480408,0.220000014,-0.271086931,0.912103117,0.707775056,0.919999897,0.693879426,0
Synthesize.io,-0.112930283,-0.990000129,-0.103741296,-0.990000069,0.562350154,-0.646700084,0.569999993,-0.653242409,0
Synthesize.io,-0.015836596,1,-0.020000087,0.99000001,0.180000037,0.889999926,0.179999977,0.889999926,0
Synthesize.io,0.893503129,-0.534412026,0.889999986,-0.540000081,-0.419999987,0.880000114,-0.422081172,0.880000114,0
Synthesize.io,0.240218386,2,0.05482116,2,-1.100762367,-1.710186481,-1.032676578,-1.805683732,1
Synthesize.io,1.000000119,-0.100530766,0.99999994,-0.111024588,0.677197635,0.090000063,0.681022346,0.090000071,0
Synthesize.io,0.779563725,-0.639999986,0.771162629,-0.639999986,0.291720331,0.870000064,0.298535436,0.870000005,0
Synthesize.io,1.673099041,0.980000019,1.672798753,0.980000019,-1.370000005,1.56424737,-1.370000005,1.492916465,1
Synthesize.io,0.538558483,-1.920367122,0.539999902,-1.921469808,-1.544112325,1,-1.561078668,0.99999994,1
Synthesize.io,0.538945794,-0.779999971,0.539999962,-0.799290836,-0.359721303,0.880000055,-0.35984233,0.879999936,0
Synthesize.io,0.349012524,0.964529514,0.361988991,0.9962219,-1.415494919,-0.732278526,-1.417687893,-0.75000006,0
Synthesize.io,0.106827408,0.9364115,0.097608246,0.930000007,0.184121758,-0.957640529,0.185406029,-0.952840149,0
Synthesize.io,0.448967248,0.649999917,0.40636,0.626657486,-0.870000064,-0.731239915,-0.889405429,-0.740000069,0
Synthesize.io,-0.424544901,-0.810477674,-0.425678551,-0.809999883,-0.683376133,-0.702038944,-0.689999938,-0.692168951,0
Synthesize.io,-0.739916205,0.556364357,-0.769999981,0.546163321,0.970000029,-0.036221497,0.976792097,-0.039999969,0
Synthesize.io,0.220000118,0.906778097,0.219912931,0.900000095,-0.99000001,-0.196677536,-0.98999989,-0.214703456,0
Synthesize.io,0.697248399,-0.748142779,0.699999869,-0.743177474,0.681358576,-0.755262256,0.689999878,-0.759575903,0
Synthesize.io,1.700000048,0.019999884,1.722217321,0.005016581,0.899999917,1.557780623,0.900242209,1.523235202,1
Synthesize.io,-0.664924562,-1.501788974,-0.650000095,-1.490498304,-0.990000069,0.089999989,-0.99000001,0.091259956,0
Synthesize.io,-0.229999959,-0.999999881,-0.218680173,-0.999999881,-0.930000007,0.089999951,-0.934979975,0.085018829,0
Synthesize.io,0.967719257,-0.385373324,0.96534121,-0.395791203,-0.652684271,0.680000007,-0.658331871,0.679999948,0
Synthesize.io,-0.969999969,-0.747132719,-0.972637355,-0.74000001,0.920000136,0.691250741,0.923310578,0.690347731,0
Synthesize.io,1.481920958,-0.51000005,1.499170899,-0.517337143,-0.780000091,0.986601889,-0.780000091,0.969311476,0
Synthesize.io,-0.699999988,-0.435194582,-0.699999988,-0.431701869,-0.839999914,-0.409311712,-0.840000033,-0.401758075,0
Synthesize.io,-1.649999976,1.051787138,-1.647432327,1.075269938,-0.98999995,1.769999981,-0.99000001,1.744597673,1
Synthesize.io,0.820000052,-1.845052004,0.839999974,-1.905426383,-0.419999957,2,0.020795945,2,1
Synthesize.io,-0.830000043,1.92691803,-0.830000043,1.931794643,-0.98999989,1.726548791,-0.98999989,1.693064809,1
Synthesize.io,0.889999866,0.562157035,0.889999926,0.541642547,0.839831471,0.539350331,0.872442186,0.542613626,0
Synthesize.io,1.992905259,-0.609999955,1.911985636,-0.561012864,-1.934922814,1.64346385,-1.936006784,1.454530835,1
Synthesize.io,0.640000165,0.790000021,0.640000045,0.790000081,0.920550704,0.084553987,0.925998867,0.068952352,0
Synthesize.io,-0.912476778,0.091255561,-0.919999957,0.084812857,0.970000029,-0.181233451,0.970413506,-0.189419806,0
Synthesize.io,1.879999995,0.08141534,1.889999986,0.009676754,-1.419999957,-1.299999952,-1.409999967,-1.203044534,1
Synthesize.io,-1.9799999,-0.560000122,-1.979999781,-0.540000081,-0.249999851,-1.998449087,-0.25000003,-1.995613098,1
Synthesize.io,-0.995823324,3.02E-08,-0.999999881,0.01736355,0.869309187,-0.02999997,0.872662067,-0.02490977,0
Synthesize.io,0.359999985,-1.069432378,0.346282035,-1.057643175,-1.292487264,-0.27379185,-1.357263327,-0.289999992,1
Synthesize.io,1.563865781,0.131437615,1.561073422,0.118360385,1.210000038,-0.950000048,1.197996855,-0.949999809,0
Synthesize.io,-1.954069734,-0.121849023,-1.970000029,-0.104872562,1.878848553,-0.629999995,1.886663318,-0.638872087,1
Synthesize.io,-0.854117215,-0.558758795,-0.879999876,-0.559999883,0.149999857,-1,0.143356726,-1,0
Synthesize.io,-0.236779153,2,-0.261254936,2,0.841886759,1.709416151,0.919999957,1.667484403,1
Synthesize.io,-0.108053096,1.236127615,-0.102766089,1.291042686,-0.896414518,0.949999928,-0.890000105,0.938181043,0
Synthesize.io,-0.030000079,-0.980000138,-0.03072834,-0.980000079,-0.021568187,-0.9599998,-0.044064134,-0.959999859,0
Synthesize.io,0.664992571,1.872868657,0.686588347,1.875421405,1.919911742,-0.380000114,2,-0.400000006,1
Synthesize.io,1.830465794,0.89573729,1.809931874,0.898884654,1.750946045,-0.969999969,1.755067229,-0.970000088,1
Synthesize.io,-0.199999943,0.839999974,-0.209999889,0.7900002,-0.719999969,-0.690000057,-0.727353394,-0.690000057,0
Synthesize.io,0.477266192,-1.909999967,0.484605193,-1.910000086,1.751416206,1.036884427,1.734492421,1.03437984,1
Synthesize.io,0.985466778,0.095619641,0.980000138,0.087128259,0.129153281,-0.970000088,0.129999995,-0.970000088,0
Synthesize.io,-0.170000121,-1.929999948,-0.169424698,-1.918930054,-0.816183209,1.779999971,-0.808457911,1.779999971,1
Synthesize.io,1.899999976,-0.639999986,1.899999976,-0.639999926,-1.100000024,1.701991081,-1.100000143,1.702187181,1
Synthesize.io,0.0909549,-0.98999989,0.092041321,-0.99000001,-0.990000069,0.090000078,-0.99000001,0.090000093,0
Synthesize.io,1.5,1.300000072,1.499999881,1.299999833,1.621787906,0.960000038,1.629780054,0.960000038,1
Synthesize.io,0.640000045,-0.689999938,0.640000105,-0.695195973,-0.684032977,0.366112798,-0.689154804,0.362904966,0
Synthesize.io,0.985557973,1.710000038,0.98999995,1.711959481,-1.002515078,1.529942274,-1.01533699,1.450000048,1
Synthesize.io,0.660000026,-0.74000001,0.665615261,-0.749999881,0.021560069,0.913138628,0.020000061,0.902042687,0
Synthesize.io,0.026080787,-1.630265832,-0.001253906,-1.595607519,-1.16067493,0.631454349,-1.156089544,0.587379754,0
Synthesize.io,-0.280000031,-1.983278751,-0.275887489,-1.977359891,-1.818404317,0.870000124,-1.79818213,0.870000005,1
Synthesize.io,0.860000134,1.785687089,0.839999974,1.81528151,-1.649999857,-1.266144514,-1.581663728,-1.305449486,1
Synthesize.io,0.894611835,-0.464427263,0.890891671,-0.467891395,0.428129464,-0.96999985,0.458613932,-0.969999969,0
Synthesize.io,0.813427687,1.887052298,0.710523009,1.911656022,-1.472215414,-1.450000167,-1.409999967,-1.460000038,1
Synthesize.io,-0.468678117,0.831334293,-0.483393908,0.793145418,0.98999995,-0.029999971,0.99000001,-0.039999951,0
Synthesize.io,0.474263519,-1.915352821,0.490000099,-1.910000086,-1.000000119,1.703771353,-1.000000119,1.669999957,1
Synthesize.io,0.910000205,1.069363117,0.899999976,0.980000019,-1.120000005,-0.340000063,-1.049159169,-0.435710371,1
Synthesize.io,-1.870000005,-0.990000069,-1.870000005,-0.999999881,0.13000004,1.989616513,0.183325559,1.981700182,1
Synthesize.io,0.624186397,-0.839999914,0.611528635,-0.839999974,-0.990000069,0.050000031,-0.990000069,0.049999904,0
Synthesize.io,0.889999986,-0.247427121,0.889999926,-0.258600503,0.759781003,-0.230000034,0.777919114,-0.236665621,0
Synthesize.io,-0.29007408,-1.906315565,-0.2877388,-1.898569107,0.805188358,1.850492954,0.796841085,1.851456165,1
Synthesize.io,0.267352134,-0.976854205,0.28674686,-0.979999959,0.379999876,0.855957091,0.379999965,0.848282099,0
Synthesize.io,-0.759039164,0.589999855,-0.775034547,0.579999983,-0.151445776,-0.97372508,-0.146977514,-0.970000088,0
Synthesize.io,-0.910000026,0.326494843,-0.911662996,0.349999934,-0.019999852,-1.110167503,-0.018508771,-1.094812632,0
Synthesize.io,0.889999926,1.870000005,0.857434809,1.893649817,-1.546851039,-1.273768544,-1.518092513,-1.416438222,1
Synthesize.io,0.76000011,0.519999862,0.758201003,0.489112794,0.689353704,0.74785918,0.689999938,0.742866635,0
Synthesize.io,-0.085243925,1.999999881,-0.030000063,2,-0.930000007,-1.840000033,-0.934866965,-1.919999957,1
Synthesize.io,-0.439999968,0.880000055,-0.440000027,0.889227808,-0.349999845,-0.738202929,-0.349999964,-0.730000019,0
Synthesize.io,1.659999847,0.519999921,1.679999828,0.519999921,0.028106235,1.959999919,0.109697483,1.951572061,1
Synthesize.io,-0.780162394,0.519999921,-0.789999962,0.519884169,-0.394748837,-0.916878819,-0.410371095,-0.912383735,0
Synthesize.io,1.679999948,1.156077147,1.689999342,1.305236459,-0.707881272,-1.954878569,-0.691839039,-1.971868038,1
Synthesize.io,0.031586923,2,-0.004601801,2,-1.830143332,-0.883717597,-1.793390155,-0.970000029,1
Synthesize.io,0.980000138,1.483432055,0.98999995,1.494551182,-0.759999931,1.861954331,-0.750132918,1.852355719,1
Synthesize.io,-0.667564869,0.720000029,-0.679999948,0.715043962,-0.009554686,-0.979999959,-0.005837467,-0.980000019,0
Synthesize.io,0.273407817,-0.889999926,0.289999992,-0.902603745,-0.067631707,0.976900935,-0.080644332,0.964473367,0
Synthesize.io,-0.28000012,0.929999948,-0.283344299,0.938582897,0.889999926,-0.709999919,0.889999986,-0.71566695,0
Synthesize.io,-1.720863104,1.073262572,-1.736518621,1.041580319,0.738144934,-1.820497036,0.740000069,-1.840000033,1
Synthesize.io,2,-0.042646777,2,-0.254001945,-1.879188776,0.868150055,-1.911290407,0.869999945,1
Synthesize.io,0.48999998,1.722621679,0.500550389,1.731724381,0.373429179,1.71434772,0.379999995,1.703631282,0
Synthesize.io,-0.817731082,-0.689999938,-0.820000112,-0.689999998,-0.239229977,-0.400000006,-0.189999968,-0.400000095,0
Synthesize.io,-0.960000157,1.23272109,-0.950000107,1.252822399,-0.99999994,0.929999948,-0.999999881,0.89417398,1
Synthesize.io,-0.709999979,0.690383732,-0.715896845,0.698307216,0.950000048,-0.040000089,0.958034456,-0.045210525,0
Synthesize.io,-1.649999976,-0.966298819,-1.688664794,-0.959999919,-1.523327589,-1.300000072,-1.508110404,-1.328036308,1
Synthesize.io,1.78357029,0.725041211,1.780145884,0.719999969,-1.517235875,0.99000001,-1.51400888,0.984085917,1
Synthesize.io,0.136741728,-1.842445493,0.115783535,-1.825476646,-0.689999938,-1.98999989,-0.690000057,-1.985826015,1
Synthesize.io,-0.019999918,-0.990000069,-0.020000121,-0.990000069,-0.99000001,0.374483705,-0.98999995,0.369578332,0
Synthesize.io,-0.410000026,0.790000081,-0.419790119,0.790000081,-0.25000003,0.103822932,-0.24999994,0.090000093,0
Synthesize.io,1.63839972,0.350000083,1.635530114,0.349999934,1.803225875,0.730000138,1.814200044,0.720000029,1
Synthesize.io,-1.879999876,0.523360908,-1.879999995,0.561436057,1.270336151,-1,1.379999876,-1,1
Synthesize.io,-0.890000045,0.189999923,-0.909999847,0.208591968,0.930000007,-0.412252516,0.929999888,-0.43158716,0
Synthesize.io,-0.958833337,-0.468951106,-0.959999919,-0.473861516,-0.730000019,-0.634654999,-0.736762643,-0.633404851,0
Synthesize.io,1.904105067,0.150000095,1.904577851,0.178516597,1.7564888,0.870000064,1.764689088,0.870000005,1
Synthesize.io,1.577095985,0.870000005,1.525041342,0.870000005,-1.872588515,0.929999948,-1.870624065,0.889085352,1
Synthesize.io,-1.148225546,0.840000033,-1.104923606,0.858699381,-0.955400169,1.143083096,-0.96999985,1.114122391,1
Synthesize.io,-0.819999933,-1.870851636,-0.830000043,-1.820000052,-1.375884056,-1.570000052,-1.379999995,-1.576837778,1
Synthesize.io,-0.839999974,-0.089999914,-0.843797803,-0.104511388,0.159290776,0.966979384,0.166964874,0.960000098,0
Synthesize.io,0.710349202,-0.155952141,0.71062094,-0.207123056,0.926956117,0.244221821,0.929999888,0.236839727,0
Synthesize.io,1.519963384,-0.347751319,1.519999981,-0.387157679,1.515116692,-0.9799999,1.519999981,-0.980000019,1
Synthesize.io,-0.449999988,-0.859317362,-0.449999869,-0.846487045,-0.500000119,-0.769999862,-0.53908658,-0.769999981,0
Synthesize.io,-0.410000026,-0.960000038,-0.404589087,-0.961622179,-0.768372655,0.370747894,-0.769999862,0.360182136,0
Synthesize.io,0.979999959,0.15000008,0.980000079,0.11474666,0.98999995,0.458615661,0.98999989,0.451203823,0
Synthesize.io,1.656746864,0.899999976,1.635621786,0.898871183,0.654830754,-0.954808831,0.652195156,-0.953482866,0
Synthesize.io,0.899999857,-0.049973629,0.899999917,-0.104617216,-0.500000119,0.839999914,-0.500000179,0.827757597,0
Synthesize.io,1.542181849,1.149999976,1.519999981,1.28890717,-1.63559866,-1,-1.615734458,-1.268456101,1
Synthesize.io,-0.114651553,-0.98999989,-0.109698921,-0.98999995,-0.930000007,-0.190950245,-0.939999878,-0.192223668,0
Synthesize.io,1.366656303,-1.270552278,1.313641429,-1.051871657,-0.146353781,2,-0.001175622,2,1
Synthesize.io,0.910000086,-0.632212698,0.910000026,-0.639999926,-0.770000041,0.88364464,-0.769999862,0.880000114,0
Synthesize.io,-1.980000019,-0.319999993,-1.98332119,-0.294751406,1.598545909,-0.990000069,1.620018125,-0.993043542,1
Synthesize.io,-1.593214393,0.899999976,-1.571326375,0.899999976,1.000000119,0.99999994,1.000000119,1,1
Synthesize.io,0.659999967,0.739878297,0.660000026,0.725063562,0.899999917,-0.196085677,0.899999976,-0.200000033,0
Synthesize.io,-1.494031429,0.649999917,-1.565784097,0.662505448,0.710000098,-1.449185848,0.7237041,-1.450000048,1
Synthesize.io,-0.710000098,0.740527928,-0.723451674,0.724739552,0.204757512,0.936071098,0.208208993,0.935807407,0
Synthesize.io,-0.174059212,0.950000048,-0.199999958,0.950000048,-0.154646784,0.951427817,-0.133828864,0.951833069,0
